"","Longitude","Latitude","ObjectID","GlobalID","Crew","Experience","Date","General.Location","Random.Point.ID","Non.GNSS.point","Accuracy..m.","Elevation..m.","Biogeoclimatic.Unit","Site.Group_5m","Site.Series.Map.Unit_5m","Certainty","Transition","Site.Group_5m_2","Site.Series.Map.Unit_5m_2","Site.Group_1m","Site.Series.Map.Unit_1m","Transition_1m","Site.Group_1m_2","Site.Series.Map.Unit_1m_2","Structural.Stage","Structural.Stage.Modifier","Site.Modifier","Soil.Moisture.Regime","Soil.Nutrient.Regime","Site.Disturbance..s.","Comment..max.255.characters.","CreationDate","Creator","EditDate","Editor","Office.Comment","Site.Series.Map.Unit_1m_1","Comment..max.255.characters","MAP_LABEL","BGC_LABEL","BGC_test"
"1549",-126.6646949,54.54696194,606,"4a2dcc1d-6a81-4d20-a763-befc6a283892","WH,BJR",1,"2018-06-26 17:21","Hidden lake FSR",NA,"",10,1194,"ESSFmc","Fo","ESSFmc/01",2,"1","","","","","1","","","null","Null","","","","","","2018-06-27 0:45","PX.SkeenaESI","2018-06-27 0:45","PX.SkeenaESI","",NA,NA,"ESSFmc","ESSFmc",TRUE
"1550",-126.6650646,54.54745439,605,"2e3f5f68-ce4e-4b3a-8143-7e2f2c7a4ebd","WH,BJR",1,"2018-06-26 17:25","Hidden lake FSR",NA,"",10,1196,"ESSFmc","Fo","ESSFmc/04",3,"1","","","","","1","","","null","Null","","","","","04 concept questionable ","2018-06-27 0:45","PX.SkeenaESI","2018-06-27 0:45","PX.SkeenaESI","",NA,NA,"ESSFmc","ESSFmc",TRUE
"1551",-126.6654089,54.54794102,604,"c67de6cd-e012-4def-88b6-a5454f44b5cc","WH,BJR",1,"2018-06-26 17:29","Hidden lake FSR",NA,"",10,1182,"ESSFmc","Fo","ESSFmc/06",2,"1","","","","","1","","","null","Null","","","","","","2018-06-27 0:45","PX.SkeenaESI","2018-06-27 0:45","PX.SkeenaESI","",NA,NA,"ESSFmc","ESSFmc",TRUE
"1552",-126.665875,54.54849768,603,"7e429a26-7378-48ac-a71b-d15b80ac5641","WH,BJR",1,"2018-06-26 17:34","Hidden lake FSR",NA,"",10,1195,"ESSFmc","Fo","ESSFmc/01",2,"1","","","","","1","","","null","Null","","","","","","2018-06-27 0:45","PX.SkeenaESI","2018-06-27 0:45","PX.SkeenaESI","",NA,NA,"ESSFmc","ESSFmc",TRUE
"1553",-126.6665372,54.54813084,602,"91f02b02-8963-4342-b3e3-18c4ea0c1a56","WH,BJR",1,"2018-06-26 17:40","Hidden lake FSR",NA,"",10,1200,"ESSFmc","X","Xvs",2,"1","","","","","1","","","3b","Null","","5","D","","Lanús athyfil. Equeset","2018-06-27 0:45","PX.SkeenaESI","2018-06-27 0:45","PX.SkeenaESI","",NA,NA,"ESSFmc","ESSFmc",TRUE
"1554",-126.666843,54.54783166,601,"733f7c9b-ce97-465e-b684-d466ec274ac8","WH,BJR",1,"2018-06-26 17:49","Hidden lake FSR",NA,"",10,1212,"ESSFmc","Fo","ESSFmc/07",2,"1","","","","","1","","","null","Null","","","","","","2018-06-27 0:45","PX.SkeenaESI","2018-06-27 0:45","PX.SkeenaESI","",NA,NA,"ESSFmc","ESSFmc",TRUE
"1555",-126.6671777,54.54794107,600,"3f51968e-03bd-4986-8cfd-86115926dd25","WH,BJR",1,"2018-06-26 17:51","Hidden lake FSR",NA,"",10,1215,"ESSFmc","Fo","ESSFmc/10",2,"1","","","","","1","","","null","Null","","","","","","2018-06-27 0:45","PX.SkeenaESI","2018-06-27 0:45","PX.SkeenaESI","",NA,NA,"ESSFmc","ESSFmc",TRUE
"1556",-126.6674295,54.54782482,599,"97f6d348-2dba-491d-a4f2-f5b7428a9f0b","WH,BJR",1,"2018-06-26 17:55","Hidden lake FSR",NA,"",10,1221,"ESSFmc","Fo","ESSFmc/04",2,"1","","","","","1","","","null","Null","","","","","","2018-06-27 0:45","PX.SkeenaESI","2018-06-27 0:45","PX.SkeenaESI","",NA,NA,"ESSFmc","ESSFmc",TRUE
"1557",-126.6678675,54.54782744,598,"b1cc34c2-ff49-46c9-81c3-55e88dd394d5","WH,BJR",1,"2018-06-26 17:58","Hidden lake FSR",NA,"",10,1241,"ESSFmc","Fo","ESSFmc/01",2,"1","","","","","1","","","null","Null","","","","","","2018-06-27 0:45","PX.SkeenaESI","2018-06-27 0:45","PX.SkeenaESI","",NA,NA,"ESSFmc","ESSFmc",TRUE
"1558",-126.6683655,54.54820341,597,"606bc5ef-b86c-47cf-9aa9-23a4b7949c86","WH,BJR",1,"2018-06-26 18:03","Hidden lake FSR",NA,"",10,1249,"ESSFmc","Fo","ESSFmc/01",2,"1","","","","","1","","","null","Null","","","","","","2018-06-27 0:45","PX.SkeenaESI","2018-06-27 0:45","PX.SkeenaESI","",NA,NA,"ESSFmc","ESSFmc",TRUE
"1559",-126.6680692,54.5490111,596,"aa21b4ed-f526-440d-9460-83d07f0c0859","WH,BJR",1,"2018-06-26 18:11","Hidden lake FSR",NA,"",10,1214,"ESSFmc","Fo","ESSFmc/09",2,"1","","","","","1","","","null","Null","","","","","Ser 6 to 7. Sur D.  Equisetum, marcpol, a Gergen.  ","2018-06-27 0:45","PX.SkeenaESI","2018-06-27 0:45","PX.SkeenaESI","",NA,NA,"ESSFmc","ESSFmc",TRUE
"1560",-126.6679159,54.54931031,595,"cacd4715-6ab5-4a0e-8c76-48afb41ce48c","WH,BJR",1,"2018-06-26 18:16","Hidden lake FSR",NA,"",10,1210,"ESSFmc","Fo","ESSFmc/05",2,"1","","","","","1","","","null","Null","","","","","","2018-06-27 0:45","PX.SkeenaESI","2018-06-27 0:45","PX.SkeenaESI","",NA,NA,"ESSFmc","ESSFmc",TRUE
"1561",-126.6678977,54.54956682,594,"fc19977a-4d5e-4410-a4ed-b275b6972908","WH,BJR",1,"2018-06-26 18:18","Hidden lake FSR",NA,"",10,1197,"ESSFmc","Fo","ESSFmc/06",2,"1","","","","","1","","","2a","Null","","","","","Smr 6. Snr D.  Haraganería athyfil, rubupar. Looks organic. ","2018-06-27 0:45","PX.SkeenaESI","2018-06-27 0:45","PX.SkeenaESI","",NA,NA,"ESSFmc","ESSFmc",TRUE
"1562",-126.6673973,54.54987609,593,"d106e403-469e-41a4-8a80-5594c4d858b2","WH,BJR",1,"2018-06-26 18:24","Hidden lake FSR",NA,"",10,1184,"ESSFmc","Fo","ESSFmc/05",2,"1","","","","","1","","","null","Null","","","","","","2018-06-27 0:45","PX.SkeenaESI","2018-06-27 0:45","PX.SkeenaESI","",NA,NA,"ESSFmc","ESSFmc",TRUE
"1563",-126.6672117,54.55012518,592,"61ba8d8a-674c-4ccf-94d6-7f8a1926dc17","WH,BJR",1,"2018-06-26 18:25","Hidden lake FSR",NA,"",10,1171,"ESSFmc","X","Xvs",2,"1","","","","","1","","","3b","Null","","5","D","","Alnus seepage","2018-06-27 0:45","PX.SkeenaESI","2018-06-27 0:45","PX.SkeenaESI","",NA,NA,"ESSFmc","ESSFmc",TRUE
"1564",-126.6669642,54.55017144,591,"03a536ff-c91d-44a0-9d14-ff82be0477ef","WH,BJR",1,"2018-06-26 18:29","Hidden lake FSR",NA,"",10,1167,"ESSFmc","Fo","ESSFmc/07",1,"3","Fo","ESSFmc/06","","","1","","","null","Null","","","","","","2018-06-27 0:45","PX.SkeenaESI","2018-06-27 0:45","PX.SkeenaESI","",NA,NA,"ESSFmc","ESSFmc",TRUE
"1565",-126.6665415,54.54977548,590,"65045a06-f957-476d-b29b-e8d4e55c6f15","WH,BJR",1,"2018-06-26 18:35","Hidden lake FSR",NA,"",10,1165,"ESSFmc","Fo","ESSFmc/06",2,"3","Fo","ESSFmc/07","","","1","","","null","Null","","","","","","2018-06-27 0:45","PX.SkeenaESI","2018-06-27 0:45","PX.SkeenaESI","",NA,NA,"ESSFmc","ESSFmc",TRUE
"1566",-126.6664694,54.54950979,589,"9c4235fb-54d3-4b72-8546-c3979b8e4ac0","WH,BJR",1,"2018-06-26 18:41","Hidden lake FSR",NA,"",10,1171,"ESSFmc","Fo","ESSFmc/05",2,"1","","","","","1","","","null","Null","","","","","","2018-06-27 0:45","PX.SkeenaESI","2018-06-27 0:45","PX.SkeenaESI","",NA,NA,"ESSFmc","ESSFmc",TRUE
"1567",-126.666356,54.54926291,588,"4a9b9d75-91e2-4806-acaf-fb609cd23666","WH,BJR",1,"2018-06-26 18:43","Hidden lake FSR",NA,"",10,1179,"ESSFmc","Fo","ESSFmc/01",2,"1","","","","","1","","","null","Null","","","","","","2018-06-27 0:45","PX.SkeenaESI","2018-06-27 0:45","PX.SkeenaESI","",NA,NA,"ESSFmc","ESSFmc",TRUE
"1568",-126.6663199,54.54896914,587,"26d99d3b-1563-4a03-a942-d64f60467fa7","WH,BJR",1,"2018-06-26 18:47","Hidden lake FSR",NA,"",10,1186,"ESSFmc","Fo","ESSFmc/04",2,"1","","","","","1","","","null","Null","","","","","","2018-06-27 0:45","PX.SkeenaESI","2018-06-27 0:45","PX.SkeenaESI","",NA,NA,"ESSFmc","ESSFmc",TRUE
"1569",-126.6658953,54.54794143,586,"96474801-9ecb-4827-a359-5e1b4652d326","WH,BJR",1,"2018-06-26 18:51","Hidden lake FSR",NA,"",10,1197,"ESSFmc","Fo","ESSFmc/07",2,"1","","","","","1","","","null","Null","","","","","","2018-06-27 0:45","PX.SkeenaESI","2018-06-27 0:45","PX.SkeenaESI","",NA,NA,"ESSFmc","ESSFmc",TRUE
"1570",-126.6635923,54.54520983,585,"d24239cf-df19-41aa-a05f-e3e255772966","WH,BJR",1,"2018-06-26 19:25","Hidden lake FSR",NA,"",10,1191,"ESSFmc","Fo","ESSFmc/10",2,"1","","","","","1","","","null","Null","","","","","","2018-06-27 0:45","PX.SkeenaESI","2018-06-27 0:45","PX.SkeenaESI","",NA,NA,"ESSFmc","ESSFmc",TRUE
"1571",-126.662887,54.54547732,584,"444e64d6-b913-42ed-8412-2783c87bbe3d","WH,BJR",1,"2018-06-26 19:32","Hidden lake FSR",NA,"",10,1178,"ESSFmc","Fo","ESSFmc/06",2,"3","Fo","ESSFmc/10","","","1","","","null","Null","","","","","","2018-06-27 0:45","PX.SkeenaESI","2018-06-27 0:45","PX.SkeenaESI","",NA,NA,"ESSFmc","ESSFmc",TRUE
"1572",-126.6622867,54.54550474,583,"fd37352c-04d9-4485-a13c-e267df253a84","WH,BJR",1,"2018-06-26 19:34","Hidden lake FSR",NA,"",10,1175,"ESSFmc","Fo","ESSFmc/05",2,"1","","","","","1","","","null","Null","","","","","","2018-06-27 0:45","PX.SkeenaESI","2018-06-27 0:45","PX.SkeenaESI","",NA,NA,"ESSFmc","ESSFmc",TRUE
"1573",-126.6616627,54.54561943,582,"57a2e617-e372-465c-a360-251a0bbeb350","WH,BJR",1,"2018-06-26 19:39","Hidden lake FSR",NA,"",10,1167,"ESSFmc","Fo","ESSFmc/06",2,"3","Fo","ESSFmc/05","","","1","","","null","Null","","","","","","2018-06-27 0:45","PX.SkeenaESI","2018-06-27 0:45","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",FALSE
"1574",-126.6613955,54.54550263,581,"7802a7ac-f9ce-43ae-b514-1f5628c0b147","WH,BJR",1,"2018-06-26 19:42","Hidden lake FSR",NA,"",10,1158,"ESSFmc","Fo","ESSFmc/07",2,"1","","","","","1","","","null","Null","","","","","","2018-06-27 0:45","PX.SkeenaESI","2018-06-27 0:45","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",FALSE
"1575",-126.6611372,54.54547241,580,"13229a4a-f608-471c-b2df-8647d43c61c2","WH,BJR",1,"2018-06-26 19:44","Hidden lake FSR",NA,"",10,1159,"ESSFmc","X","Xvs",2,"1","","","","","1","","","3b","Null","","","","","Alnucri, oplohor, gymndry, rubupar, veravir","2018-06-27 0:45","PX.SkeenaESI","2018-06-27 0:45","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",FALSE
"1576",-126.6128868,54.81124271,349,"eba70ff6-13cd-403a-841d-2790a61514ec","WH,KSD",1,"2018-06-22 17:46","Chapman FSR",NA,"",10,980,"SBSmc2","Fo","SBSmc2/01",2,"1","","","","","","","","null","Null","","","","","Transitional to ESSF","2018-06-22 23:37","PX.SkeenaESI","2018-06-22 23:37","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"1577",-126.6137322,54.81092815,348,"57f9e047-5b00-428f-9564-97005727ec32","WH,KSD",1,"2018-06-22 18:02","Chapman Rd",NA,"",10,984,"SBSmc2","Fo","SBSmc2/01",2,"1","","","","","","","","null","Null","","","","","","2018-06-22 23:37","PX.SkeenaESI","2018-06-22 23:37","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"1578",-126.5837819,54.77207274,347,"e88fa802-1542-4c4c-a1fa-4d5f3580b5cc","WH,KSD",1,"2018-06-22 18:29","Chapman Rd",NA,"",10,1051,"SBSmc2","Fo","SBSmc2/01",2,"1","","","","","","","","null","Null","","3","","","Small hill, mostly moss 01c","2018-06-22 23:37","PX.SkeenaESI","2018-06-22 23:37","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"1579",-126.5844156,54.77173126,346,"e5be9097-3a6e-446f-91d2-efc4be074c78","WH,KSD",1,"2018-06-22 18:37","Chapman Rd",NA,"",10,1056,"SBSmc2","Fo","SBSmc2/01",2,"1","","","","","","","","null","Null","","3","","","At crest of small hill","2018-06-22 23:37","PX.SkeenaESI","2018-06-22 23:37","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"1580",-126.5853342,54.77185252,345,"7c6d7743-e804-43ec-a171-9089b3aa85fc","WH,KSD",1,"2018-06-22 18:40","Chapman Rd",NA,"",10,1058,"SBSmc2","Fo","SBSmc2/06",2,"1","","","","","","","","null","Null","","","","","Dryer end of 06","2018-06-22 23:37","PX.SkeenaESI","2018-06-22 23:37","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"1581",-126.6137322,54.81092815,344,"f327ffba-48b2-4b54-a7e4-24d53e706a7c","WH,KSD",1,"2018-06-22 18:48","Chapman Rd",NA,"",10,984,"SBSmc2","Fo","SBSmc2/10b",2,"1","","","","","","","","null","Null","","","","","Wet","2018-06-22 23:37","PX.SkeenaESI","2018-06-22 23:37","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"1582",-126.5862039,54.77241299,343,"3cd31a3e-07e2-4f96-a7be-034061d65ee0","WH,KSD",1,"2018-06-22 18:51","Chapman Rd",NA,"",10,1058,"SBSmc2","Fo","SBSmc2/01",2,"1","","","","","","","","null","Null","","","","","Trans to ESSF","2018-06-22 23:37","PX.SkeenaESI","2018-06-22 23:37","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"1583",-126.5855533,54.77298466,342,"b63c9733-68ce-4b4d-b578-ffd17dde7b3e","WH,KSD",1,"2018-06-22 18:55","Chapman Rd",NA,"",10,1052,"SBSmc2","Fo","SBSmc2/06",2,"1","","","","","","","","null","Null","","","","","","2018-06-22 23:37","PX.SkeenaESI","2018-06-22 23:37","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"1584",-126.6137322,54.81092815,341,"54d3a103-41c8-40da-8005-ef86f95b324d","WH,KSD",1,"2018-06-22 19:37","Chapman Rd",NA,"",10,984,"SBSmc2","Fo","SBSmc2/10b",2,"1","","","","","","","","null","Null","","","","","Near wetland","2018-06-22 23:37","PX.SkeenaESI","2018-06-22 23:37","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"1585",-126.6137322,54.81092815,340,"08707abc-afc7-4323-9937-7c049acf9bfb","WH,KSD",1,"2018-06-22 19:42","Chapman Rd",NA,"",10,984,"SBSmc2","Fo","SBSmc2/01",2,"1","","","","","","","","null","Null","","","","","Near edge of clearcut ","2018-06-22 23:37","PX.SkeenaESI","2018-06-22 23:37","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"1586",-126.6137322,54.81092815,339,"0c794b42-ba30-4766-b5ce-654311a6af52","WH,KSD",1,"2018-06-22 19:52","Chapman Rd",NA,"",10,984,"SBSmc2","Fo","SBSmc2/05",3,"3","","","","","","","","null","Null","","","","","Edge of forest, lots of Act","2018-06-22 23:37","PX.SkeenaESI","2018-06-22 23:37","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"1587",-126.6137322,54.81092815,338,"c05b3148-96c6-4dfa-80ff-044de025167a","WH,KSD",1,"2018-06-22 20:02","Chapman Rd",NA,"",10,984,"SBSmc2","Fo","SBSmc2/01",2,"1","","","","","","","","null","Null","","","","","Locus classicus","2018-06-22 23:37","PX.SkeenaESI","2018-06-22 23:37","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"1588",-126.6107901,54.71316496,337,"ad3fb7eb-5fd4-43c0-bfc5-30b01e0b6532","WH,KSD",1,"2018-06-22 20:12","Chapman Rd",NA,"",10,1081,"SBSmc2","Fo","SBSmc2/10",2,"1","","","","","","","","null","Null","","","","","Near creek","2018-06-22 23:37","PX.SkeenaESI","2018-06-22 23:37","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"1589",-126.611483,54.71346304,336,"a1946269-ef72-4feb-81ff-a7def9f89818","WH,KSD",1,"2018-06-22 20:17","Chapman Rd",NA,"",10,1086,"SBSmc2","Fo","SBSmc2/10b",2,"1","","","","","","","","null","Null","","","","","A bit drier","2018-06-22 23:37","PX.SkeenaESI","2018-06-22 23:37","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"1590",-126.6113427,54.71425134,335,"1313ba1a-62de-4fcc-8b26-679375c8e8a5","WH,KSD",1,"2018-06-22 20:22","Chapman Rd",NA,"",10,1091,"SBSmc2","Fo","SBSmc2/01",2,"1","","","","","","","","null","Null","","3","","","","2018-06-22 23:37","PX.SkeenaESI","2018-06-22 23:37","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"1591",-126.6105555,54.7145544,334,"5fb6df54-89ee-4cf9-ab2c-44cf6b5afc19","WH,KSD",1,"2018-06-22 20:25","Chapman Rd",NA,"",10,1086,"SBSmc2","Fo","SBSmc2/01",2,"1","","","","","","","","null","Null","","","","","","2018-06-22 23:37","PX.SkeenaESI","2018-06-22 23:37","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"1592",-126.6096418,54.71521661,333,"1939bdac-7a9a-4781-afc5-9f69ce67646e","WH,KSD",1,"2018-06-22 20:28","Chapman Rd",NA,"",10,1087,"SBSmc2","Fo","SBSmc2/01",2,"1","","","","","","","","null","Null","","","","","","2018-06-22 23:37","PX.SkeenaESI","2018-06-22 23:37","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"1593",-126.6082124,54.71621697,332,"0df986de-4135-4edf-ad5d-ac8e49958aa6","WH,KSD",1,"2018-06-22 20:36","Chapman Rd",NA,"",10,1083,"SBSmc2","Fo","SBSmc2/01",2,"1","","","","","","","","null","Null","","","","","","2018-06-22 23:37","PX.SkeenaESI","2018-06-22 23:37","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"1594",-126.6088615,54.71661314,331,"a037340a-367b-4623-9398-1e99c44c1d4c","WH,KSD",1,"2018-06-22 20:38","Chapman Rd",NA,"",10,1083,"SBSmc2","Fo","SBSmc2/10b",2,"1","","","","","","","","null","Null","","","","","Near wetland","2018-06-22 23:37","PX.SkeenaESI","2018-06-22 23:37","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"1595",-126.6088064,54.71689038,330,"6b62fbc7-b361-44ac-b89b-2ffb564f036d","WH,KSD",1,"2018-06-22 20:40","Chapman Rd",NA,"",10,1082,"SBSmc2","Fo","SBSmc2/10b",2,"1","","","","","","","","null","Null","","","","","","2018-06-22 23:37","PX.SkeenaESI","2018-06-22 23:37","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"1596",-126.6063691,54.71420331,329,"f239254b-00af-4a39-ab2d-555751a0678d","WH,KSD",1,"2018-06-22 20:49","Chapman Rd",NA,"",10,1074,"SBSmc2","Fo","SBSmc2/01",2,"1","","","","","","","","null","Null","","","","","On slope","2018-06-22 23:37","PX.SkeenaESI","2018-06-22 23:37","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"1597",-126.6062787,54.71386096,328,"6058ab5f-8331-42d5-ac15-f29595a75318","WH,KSD",1,"2018-06-22 20:58","Chapman Rd",NA,"",10,1082,"SBSmc2","Fo","SBSmc2/01",2,"1","","","","","","","","null","Null","","","","","","2018-06-22 23:37","PX.SkeenaESI","2018-06-22 23:37","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"1598",-126.6063095,54.71358622,327,"99744b13-fa49-496c-8f20-775f16c412db","WH,KSD",1,"2018-06-22 20:59","Chapman Rd",NA,"",10,1079,"SBSmc2","Fo","SBSmc2/10b",2,"1","","","","","","","","null","Null","","","","","Standing water ","2018-06-22 23:37","PX.SkeenaESI","2018-06-22 23:37","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"1599",-126.6066301,54.71330102,326,"27bb2c18-43e9-4350-b8cc-843f6bef2ed3","WH,KSD",1,"2018-06-22 21:01","Chapman Rd",NA,"",10,1083,"SBSmc2","Fo","SBSmc2/10b",2,"1","","","","","","","","null","Null","","","","","","2018-06-22 23:37","PX.SkeenaESI","2018-06-22 23:37","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"1600",-126.5924434,54.68368654,325,"60fa50eb-ee4b-44fb-9f23-666edf318499","WH,KSD",1,"2018-06-22 21:22","Chapman Rd",NA,"",10,1117,"SBSmc2","Fo","SBSmc2/06",2,"1","","","","","","","","null","Null","","","","","","2018-06-22 23:37","PX.SkeenaESI","2018-06-22 23:37","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"1601",-126.5926791,54.68347782,324,"f3b6bd55-a446-4a4d-85c9-f8a0bd80bca7","WH,KSD",1,"2018-06-22 21:23","Chapman Rd",NA,"",10,1119,"SBSmc2","Fo","SBSmc2/01",2,"1","","","","","","","","null","Null","","","","","
Lots of thimbleberry","2018-06-22 23:37","PX.SkeenaESI","2018-06-22 23:37","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"1602",-126.5924833,54.68389493,323,"2578d01b-88ad-4ed2-8851-0a31ee253699","WH,KSD",1,"2018-06-22 21:26","Chapman Rd",NA,"",10,1115,"SBSmc2","Fo","SBSmc2/01",2,"1","","","","","","","","null","Null","","","","","Near road","2018-06-22 23:37","PX.SkeenaESI","2018-06-22 23:37","PX.SkeenaESI","",NA,NA,"SBSmc2","SBS mc 2",TRUE
"1603",-126.7368129,54.6948879,191,"7c900a9d-537e-4185-aae7-6a139f8d85ba","WH,KSD",1,"2018-07-10 16:48","Deception Helidrop2",NA,"Y",10,1426,"ESSFmcw","W","ESSFmc/Wf04",2,"3","W","","","","","","","null","Null","","","","","Complex in woodland","2018-07-11 3:26","PX.SkeenaESI","2018-07-11 3:26","PX.SkeenaESI","",NA,NA,"ESSFmc","ESSFmc",FALSE
"1604",-126.7373124,54.69491858,190,"88ce1dc2-5991-453c-9024-db0db5963297","WH,KSD",1,"2018-07-10 16:50","Deception Helidrop2",NA,"Y",5,1427,"ESSFmcw","A","Ag",2,"1","W","","","","","","","null","Null","","3","","","Complex in woodland. Phlegm vaccces artenor ","2018-07-11 3:26","PX.SkeenaESI","2018-07-11 3:26","PX.SkeenaESI","",NA,NA,"ESSFmc","ESSFmc",FALSE
"1605",-126.7363782,54.69344085,189,"3599b278-5fc9-4d4f-a3b3-89da891f8068","WH,KSD",1,"2018-07-10 17:50","Deception Helidrop2",NA,"Y",5,1423,"ESSFmcw","W","ESSFmcw/Wf09",2,"1","W","","","","","","","2b","Null","","","","","Complex in woodland. Small patch in erioang wetaland by lake","2018-07-11 3:26","PX.SkeenaESI","2018-07-11 3:26","PX.SkeenaESI","",NA,NA,"ESSFmc","ESSFmc",FALSE
"1606",-126.7368521,54.69289758,188,"0a571149-58c3-4215-afed-daeb7ec68e64","WH,KSD",1,"2018-07-10 17:54","Deception Helidrop2",NA,"Y",5,1426,"ESSFmcw","W","ESSFmcw/Wf03",3,"1","W","ESSFmcw/Sc03","","","","","","null","Null","","","","","Complex in woodland. With fern moss rather than peat moss. Lots of caltlep.","2018-07-11 3:26","PX.SkeenaESI","2018-07-11 3:26","PX.SkeenaESI","",NA,NA,"ESSFmc","ESSFmc",FALSE
"1607",-126.7364797,54.69254231,187,"2a4bf49a-fb92-44be-b087-73a197b4e7d6","WH,KSD",1,"2018-07-10 18:02","Deception Helidrop2",NA,"Y",5,1426,"ESSFmcw","W","ESSFmcw/Ws13",2,"3","S","","","","","","","3a","Null","","5","D","","Complex in woodland.","2018-07-11 3:26","PX.SkeenaESI","2018-07-11 3:26","PX.SkeenaESI","",NA,NA,"ESSFmc","ESSFmc",FALSE
"1608",-126.7371294,54.69187788,186,"c44dbb8b-5a68-4892-a8ea-a58683a581cd","WH,KSD",1,"2018-07-10 18:55","Deception Helidrop2",NA,"Y",5,1443,"ESSFmcw","Fo","ESSFmcw/102",2,"1","W","","","","","","","3b","Null","","2","B","","Complex in woodland. Woodland unt on thin soils and open. Bl-Philemon-empenigvaccmem-barbilo /103 ","2018-07-11 3:26","PX.SkeenaESI","2018-07-11 3:26","PX.SkeenaESI","",NA,NA,"ESSFmc","ESSFmc",FALSE
"1609",-126.7368129,54.6948879,185,"28a21d79-294c-4af6-b584-a783dce77d00","WH,KSD",1,"2018-07-10 19:03","Deception Helidrop2",NA,"Y",10,1426,"ESSFmcw","Fo","ESSFmcw/102",2,"1","W","","","","","","","null","Null","","2","B","","Complex in woodland. Rocky crest. Essfmcw/102","2018-07-11 3:26","PX.SkeenaESI","2018-07-11 3:26","PX.SkeenaESI","",NA,NA,"ESSFmc","ESSFmc",FALSE
"1610",-126.7376387,54.69051624,184,"83be463e-482b-4fc7-8fce-b8727cf94778","WH,KSD",1,"2018-07-10 19:06","Deception Helidrop2",NA,"Y",5,1475,"ESSFmcw","Fo","ESSFmcw/102",2,"1","W","","","","","","","3b","Null","","1","A","","Complex in woodland. Essfmcw/102","2018-07-11 3:26","PX.SkeenaESI","2018-07-11 3:26","PX.SkeenaESI","",NA,NA,"ESSFmc","ESSFmc",FALSE
"1611",-126.7397011,54.69046083,183,"8ccdf986-4af2-4ea4-912e-a038cce86931","WH,KSD",1,"2018-07-10 19:11","Deception Helidrop2",NA,"Y",10,1465,"ESSFmcw","Fo","ESSFmcw/102",2,"1","W","","","","","","","5","Null","","1","B","","Complex in woodland. Rocky knoll with lots of bare rock.essfmcw/102","2018-07-11 3:26","PX.SkeenaESI","2018-07-11 3:26","PX.SkeenaESI","",NA,NA,"ESSFmc","ESSFmc",FALSE
"1612",-126.741545,54.69062596,182,"dbd81e65-6f7e-435d-8800-9e80f5244770","WH,KSD",1,"2018-07-10 19:15","Deception Helidrop2",NA,"Y",30,1455,"ESSFmcw","W","ESSFmcw/Ws13",3,"3","S","ESSFmcw/Sc03","","","","","","3a","Null","","5","D","","Complex in woodland. Woodland","2018-07-11 3:26","PX.SkeenaESI","2018-07-11 3:26","PX.SkeenaESI","",NA,NA,"ESSFmc","ESSFmc",FALSE
